type,latitude,longitude,altitude (ft),course,slope (%),distance (mi),distance_interval (ft),color,opacity,width,scale,sym,name,desc
W,39.092180328,-94.417052726,1045.6,,,,,#c2185b,,,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,A. Independence,
W,39.037730470,-95.676168265,899.3,,,,,#c2185b,,,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,B. Topeka,
W,40.882933512,-98.373416689,1866.5,,,,,#c2185b,,,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,C. Grand Island,
W,41.828385359,-103.707647140,4119.1,,,,,#c2185b,,,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,D. Gering,
W,42.866811643,-106.336730415,5302.5,,,,,#c2185b,,,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,E. Casper,
W,42.841597575,-108.745826606,5352.0,,,,,#c2185b,,,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,F. Lander,
W,42.322974163,-111.297701666,5980.6,,,,,#c2185b,,,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,G. Montpelier,
W,42.864735055,-112.452639552,4463.6,,,,,#c2185b,,,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,H. Pocatello,
W,42.583990486,-114.471057557,3656.8,,,,,#c2185b,,,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,I. Twin Falls,

type,latitude,longitude,altitude (ft),course,slope (%),distance (mi),distance_interval (ft),color,opacity,width,scale,sym,name,desc
T,42.772220000,-112.859216000,4428.5,182.3,0.1,26.462,31.95,,,,,,,
T,42.771940000,-112.859314000,4427.9,187.6,-0.2,26.482,105.39,,,,,,,
T,42.771649000,-112.859430000,4427.8,191.2,-0.1,26.503,110.54,,,,,,,
T,42.771536000,-112.859478000,4427.9,194.6,-0.1,26.511,43.15,,,,,,,
T,42.771259000,-112.859635000,4428.2,197.2,-0.1,26.532,109.40,,,,,,,
T,42.770332000,-112.860249000,4428.0,201.9,-0.2,26.603,375.94,,,,,,,
T,42.769967000,-112.860494000,4427.4,203.7,-0.2,26.631,148.41,,,,,,,
T,42.769368000,-112.860887000,4426.3,205.1,-0.2,26.677,242.48,,,,,,,
T,42.769193000,-112.861001000,4426.2,205.5,-0.3,26.691,70.75,,,,,,,
T,42.768875000,-112.861202000,4426.0,205.8,-0.2,26.715,127.85,,,,,,,
T,42.768745000,-112.861281000,4425.9,205.5,0.1,26.725,51.91,,,,,,,
T,42.768469000,-112.861447000,4425.9,205.0,0.1,26.746,110.03,,,,,,,
T,42.767989000,-112.861766000,4427.0,205.1,0.2,26.783,194.79,,,,,,,
T,42.767080000,-112.862330000,4427.3,204.8,0.2,26.852,364.27,,,,,,,
T,42.766961000,-112.862404000,4427.3,204.8,0.1,26.861,47.71,,,,,,,
T,42.766871000,-112.862460000,4427.2,204.8,-0.0,26.867,36.08,,,,,,,
T,42.766536000,-112.862668000,4427.0,204.9,-0.0,26.893,134.26,,,,,,,
T,42.766475000,-112.862709000,4426.9,204.6,0.5,26.898,24.81,,,,,,,
T,42.766060000,-112.862961000,4427.1,204.4,-0.0,26.929,165.70,,,,,,,
T,42.765549000,-112.863289000,4430.1,204.7,-0.1,26.968,206.02,,,,,,,
T,42.764965000,-112.863671000,4427.0,205.0,-0.2,27.013,236.28,,,,,,,
T,42.764896000,-112.863725000,4426.2,205.3,-0.2,27.018,29.03,,,,,,,
T,42.764425000,-112.864045000,4425.7,205.6,-0.5,27.055,191.97,,,,,,,
T,42.764148000,-112.864233000,4425.9,206.0,-0.0,27.076,112.88,,,,,,,
T,42.763692000,-112.864610000,4426.5,207.6,0.1,27.113,194.60,,,,,,,
T,42.763625000,-112.864648000,4426.8,208.2,0.1,27.118,26.47,,,,,,,
T,42.763001000,-112.865213000,4427.2,210.0,-0.0,27.170,273.39,,,,,,,
T,42.762631000,-112.865590000,4426.8,212.3,-0.2,27.202,168.63,,,,,,,
T,42.762292000,-112.865986000,4425.6,214.7,-0.1,27.232,163.02,,,,,,,
T,42.761240000,-112.867182000,4424.8,217.6,-0.3,27.327,500.17,,,,,,,
T,42.760703000,-112.867780000,4424.8,218.2,-0.3,27.375,253.17,,,,,,,
T,42.760441000,-112.868071000,4424.0,219.3,-0.2,27.398,123.39,,,,,,,
T,42.759776000,-112.868846000,4423.2,219.9,-0.2,27.459,319.47,,,,,,,
T,42.759462000,-112.869194000,4422.4,219.8,-0.3,27.487,147.76,,,,,,,
T,42.758848000,-112.869875000,4422.0,219.6,-0.2,27.542,289.01,,,,,,,
T,42.758561000,-112.870194000,4422.1,219.6,-0.7,27.567,135.21,,,,,,,
T,42.758229000,-112.870555000,4421.8,219.5,-0.8,27.597,155.05,,,,,,,
T,42.756975000,-112.871988000,4413.6,219.5,-0.9,27.710,597.50,,,,,,,
T,42.755651000,-112.873469000,4407.8,219.5,-0.9,27.828,625.35,,,,,,,
T,42.755408000,-112.873756000,4406.7,219.6,-0.9,27.850,117.41,,,,,,,
T,42.754899000,-112.874332000,4406.4,219.7,-0.3,27.896,241.55,,,,,,,
T,42.754778000,-112.874469000,4406.6,219.8,0.7,27.907,57.43,,,,,,,
T,42.754534000,-112.874746000,4410.1,219.7,0.7,27.929,115.95,,,,,,,
T,42.754334000,-112.874963000,4412.4,219.8,1.0,27.947,93.33,,,,,,,
T,42.753281000,-112.876194000,4413.6,220.1,1.0,28.043,506.56,,,,,,,
T,42.752795000,-112.876878000,4416.6,221.6,0.7,28.091,255.20,,,,,,,
T,42.752696000,-112.877061000,4416.9,222.4,0.5,28.103,60.97,,,,,,,
T,42.752593000,-112.877316000,4417.1,224.2,0.4,28.117,78.10,,,,,,,
T,42.752508000,-112.877552000,4417.0,226.2,-0.5,28.131,70.55,,,,,,,
T,42.752354000,-112.878097000,4415.8,236.4,-0.7,28.160,156.78,,,,,,,
T,42.752286000,-112.878375000,4414.5,245.2,-0.1,28.175,78.67,,,,,,,
T,42.752204000,-112.878712000,4413.7,247.9,0.5,28.193,95.32,,,,,,,
T,42.752110000,-112.879056000,4416.6,249.3,1.3,28.212,98.54,,,,,,,
T,42.751915000,-112.879747000,4420.2,249.8,1.5,28.250,198.74,,,,,,,
T,42.751791000,-112.880032000,4423.1,248.4,1.9,28.266,88.90,,,,,,,
T,42.751694000,-112.880158000,4422.5,245.7,2.4,28.276,48.94,,,,,,,
T,42.751545000,-112.880304000,4423.4,240.6,2.6,28.288,66.98,,,,,,,
T,42.751377000,-112.880427000,4428.1,233.9,2.0,28.302,69.57,,,,,,,
T,42.751175000,-112.880522000,4429.4,217.6,2.0,28.316,77.92,,,,,,,
T,42.750984000,-112.880576000,4429.9,206.3,1.7,28.330,71.11,,,,,,,
T,42.750851000,-112.880561000,4429.4,199.3,0.5,28.339,48.64,,,,,,,
T,42.750706000,-112.880531000,4428.9,191.2,-2.0,28.349,53.46,,,,,,,
T,42.750417000,-112.880408000,4430.1,179.2,-3.2,28.370,110.39,,,,,,,
T,42.750332000,-112.880693000,4422.1,188.5,-2.1,28.386,82.58,,,,,,,
T,42.750273000,-112.880927000,4418.5,199.9,-1.2,28.398,66.43,,,,,,,
T,42.750205000,-112.881115000,4421.7,212.2,-1.8,28.409,56.25,,,,,,,
T,42.750162000,-112.881199000,4425.0,222.0,0.5,28.414,27.47,,,,,,,
T,42.750101000,-112.881317000,4425.1,244.7,2.3,28.422,38.72,,,,,,,
T,42.749978000,-112.881496000,4423.3,239.0,-0.1,28.434,65.74,,,,,,,
T,42.749855000,-112.881614000,4424.2,230.4,-1.5,28.444,54.90,,,,,,,
T,42.749726000,-112.881721000,4421.6,222.9,-1.3,28.455,55.10,,,,,,,
T,42.749573000,-112.881795000,4420.8,216.6,-0.9,28.466,59.20,,,,,,,
T,42.749343000,-112.881876000,4420.8,208.4,-1.1,28.482,86.60,,,,,,,
T,42.748681000,-112.882024000,4418.9,196.6,-0.7,28.529,244.53,,,,,,,
T,42.748412000,-112.882100000,4417.9,193.9,-0.6,28.548,100.14,,,,,,,
T,42.748122000,-112.882219000,4417.6,192.8,-0.6,28.569,110.42,,,,,,,
T,42.747935000,-112.882312000,4417.4,193.0,-0.6,28.582,72.59,,,,,,,
T,42.747703000,-112.882491000,4417.1,195.4,-1.0,28.601,97.27,,,,,,,
T,42.747451000,-112.882738000,4416.0,203.1,-0.9,28.622,113.30,,,,,,,
T,42.747130000,-112.883092000,4412.7,209.6,-0.8,28.651,150.76,,,,,,,
T,42.746740000,-112.883545000,4411.7,215.2,-1.0,28.686,187.11,,,,,,,
T,42.746117000,-112.884234000,4410.2,217.8,-0.6,28.742,292.93,,,,,,,
T,42.745863000,-112.884578000,4408.6,219.8,-0.2,28.766,130.80,,,,,,,
T,42.745375000,-112.885170000,4410.1,220.7,-0.3,28.812,238.58,,,,,,,
T,42.745235000,-112.885326000,4410.4,220.9,-0.1,28.824,66.03,,,,,,,
T,42.744621000,-112.886056000,4408.8,221.0,-0.2,28.881,297.54,,,,,,,
T,42.743681000,-112.887372000,4409.1,223.4,0.1,28.974,492.29,,,,,,,
T,42.743053000,-112.888293000,4406.3,224.2,0.2,29.038,337.04,,,,,,,
T,42.742408000,-112.889202000,4411.4,224.9,0.0,29.102,338.95,,,,,,,
T,42.741411000,-112.890636000,4413.8,225.6,-1.2,29.202,529.56,,,,,,,
T,42.740974000,-112.891281000,4409.5,226.5,-2.6,29.247,235.35,,,,,,,
T,42.740182000,-112.892406000,4387.1,226.6,-3.4,29.326,417.93,,,,,,,
T,42.739669000,-112.893166000,4358.8,226.6,-3.6,29.378,276.85,,,,,,,
T,42.739627000,-112.893229000,4361.6,226.8,-1.5,29.383,22.82,,,,,,,
T,42.739290000,-112.893669000,4373.5,226.4,-0.1,29.415,170.46,,,,,,,
T,42.738290000,-112.895119000,4388.4,226.4,2.0,29.516,533.46,,,,,,,
T,42.737834000,-112.895781000,4386.1,226.6,1.6,29.562,243.42,,,,,,,
T,42.736900000,-112.897105000,4388.1,226.3,0.6,29.655,492.34,,,,,,,
T,42.736282000,-112.897965000,4389.4,226.1,-0.2,29.716,322.67,,,,,,,
T,42.735508000,-112.899100000,4386.1,226.5,-0.1,29.795,415.41,,,,,,,
T,42.734316000,-112.900769000,4383.5,226.2,-0.2,29.913,624.35,,,,,,,
T,42.734200000,-112.900914000,4383.3,226.1,-0.4,29.924,57.49,,,,,,,
T,42.733558000,-112.901558000,4383.9,224.4,-0.8,29.979,291.01,,,,,,,
T,42.733210000,-112.901856000,4384.0,222.9,-1.4,30.008,149.99,,,,,,,
T,42.731594000,-112.903375000,4371.4,218.7,-1.4,30.143,716.55,,,,,,,
T,42.731182000,-112.903751000,4364.5,215.0,-1.1,30.178,180.98,,,,,,,
T,42.731130000,-112.903798000,4364.3,214.6,-0.7,30.182,22.77,,,,,,,
T,42.730679000,-112.904209000,4370.1,214.1,1.1,30.219,198.02,,,,,,,
T,42.730490000,-112.904401000,4375.7,214.5,1.5,30.236,86.06,,,,,,,
T,42.729932000,-112.905080000,4379.6,217.0,1.1,30.288,273.21,,,,,,,
T,42.729499000,-112.905698000,4377.0,220.4,-0.5,30.331,229.08,,,,,,,
T,42.729370000,-112.905877000,4374.0,220.9,-0.7,30.344,67.26,,,,,,,
T,42.728930000,-112.906554000,4365.4,224.6,0.1,30.390,242.50,,,,,,,
T,42.728673000,-112.906949000,4369.0,225.8,0.4,30.416,141.56,,,,,,,
T,42.728073000,-112.907825000,4380.6,227.3,0.5,30.477,321.28,,,,,,,
T,42.727608000,-112.908520000,4380.6,227.6,1.2,30.525,252.18,,,,,,,
T,42.727053000,-112.909350000,4380.0,227.8,0.5,30.582,301.09,,,,,,,
T,42.726608000,-112.910001000,4380.0,227.5,-0.3,30.627,238.54,,,,,,,
T,42.725662000,-112.911416000,4376.5,227.5,-0.2,30.724,513.27,,,,,,,
T,42.725165000,-112.912138000,4375.9,227.5,-0.3,30.775,265.42,,,,,,,
T,42.724028000,-112.913864000,4376.0,227.6,-0.3,30.892,621.96,,,,,,,
T,42.723627000,-112.914509000,4374.2,227.9,-0.1,30.935,226.72,,,,,,,
T,42.723093000,-112.915421000,4374.9,228.6,-0.1,30.995,312.95,,,,,,,
T,42.723043000,-112.915495000,4375.2,228.8,-0.5,31.000,26.97,,,,,,,
T,42.722600000,-112.916272000,4373.9,229.8,-0.5,31.050,263.94,,,,,,,
T,42.721882000,-112.917464000,4370.0,230.9,-0.7,31.128,413.62,,,,,,,
T,42.721294000,-112.918462000,4367.7,231.2,-0.4,31.193,343.29,,,,,,,
T,42.721187000,-112.918660000,4367.0,231.3,-0.4,31.206,65.97,,,,,,,
T,42.720571000,-112.919710000,4368.9,231.4,-0.5,31.274,360.59,,,,,,,
T,42.720044000,-112.920616000,4368.2,231.3,-0.3,31.333,310.11,,,,,,,
T,42.719479000,-112.921544000,4362.8,231.3,-0.1,31.394,323.41,,,,,,,
T,42.718150000,-112.923854000,4361.5,231.6,0.1,31.543,787.39,,,,,,,
T,42.718009000,-112.924078000,4364.4,231.4,0.8,31.558,79.15,,,,,,,
T,42.717669000,-112.924548000,4369.8,230.8,1.6,31.592,176.94,,,,,,,
T,42.717217000,-112.924985000,4380.4,228.6,4.4,31.630,202.31,,,,,,,
T,42.716930000,-112.925158000,4384.9,226.2,5.3,31.652,114.47,,,,,,,
T,42.716676000,-112.925281000,4390.8,215.4,5.4,31.670,98.30,,,,,,,
T,42.716276000,-112.925428000,4403.8,209.8,4.6,31.699,151.04,,,,,,,
T,42.716055000,-112.925471000,4404.8,202.8,3.7,31.714,81.37,,,,,,,
T,42.715840000,-112.925499000,4404.6,195.3,2.8,31.729,78.72,,,,,,,
T,42.715591000,-112.925496000,4403.6,190.5,-0.5,31.746,90.75,,,,,,,
T,42.715478000,-112.925509000,4403.2,188.0,-1.4,31.754,41.33,,,,,,,
T,42.715073000,-112.925519000,4401.5,183.2,-1.8,31.782,147.63,,,,,,,
T,42.714553000,-112.925511000,4397.3,181.1,-1.9,31.818,189.53,,,,,,,
T,42.713114000,-112.925558000,4386.6,180.9,-1.6,31.917,524.61,,,,,,,
T,42.713057000,-112.925560000,4386.5,181.1,-1.4,31.921,20.78,,,,,,,
T,42.712734000,-112.925571000,4386.8,181.0,-1.1,31.944,117.76,,,,,,,
T,42.712490000,-112.925560000,4387.8,180.7,-0.0,31.960,88.98,,,,,,,
T,42.712293000,-112.926412000,4386.6,196.3,-0.0,32.006,239.98,,,,,,,
T,42.712240000,-112.926599000,4386.4,221.2,-0.2,32.016,53.84,,,,,,,
T,42.712188000,-112.926747000,4386.3,225.1,-0.5,32.024,44.06,,,,,,,
T,42.712087000,-112.926989000,4385.8,238.2,-0.5,32.039,74.74,,,,,,,
T,42.711955000,-112.927235000,4385.3,246.5,-0.5,32.054,81.77,,,,,,,
T,42.711830000,-112.927438000,4384.8,238.4,-0.4,32.067,71.08,,,,,,,
T,42.711699000,-112.927596000,4384.7,233.6,-0.2,32.080,63.90,,,,,,,
T,42.711547000,-112.927759000,4384.7,229.2,0.5,32.093,70.63,,,,,,,
T,42.711406000,-112.927878000,4385.0,223.8,0.6,32.104,60.53,,,,,,,
T,42.710300000,-112.928604000,4388.6,211.3,0.8,32.189,447.84,,,,,,,
T,42.710019000,-112.928822000,4389.8,209.3,0.9,32.212,117.99,,,,,,,
T,42.709851000,-112.928971000,4390.6,208.7,0.9,32.225,73.16,,,,,,,
T,42.709681000,-112.929139000,4391.3,208.5,0.9,32.240,76.67,,,,,,,
T,42.709421000,-112.929450000,4392.5,210.2,0.5,32.264,126.36,,,,,,,
T,42.709023000,-112.930005000,4394.0,218.9,-0.3,32.303,208.07,,,,,,,
T,42.708730000,-112.930494000,4393.3,223.6,-0.0,32.335,169.35,,,,,,,
T,42.708147000,-112.931550000,4388.0,228.0,-0.4,32.403,354.56,,,,,,,
T,42.706890000,-112.934028000,4390.6,232.2,-0.6,32.556,808.40,,,,,,,
T,42.705576000,-112.936758000,4381.8,234.4,0.3,32.722,876.25,,,,,,,
T,42.705560000,-112.936791000,4381.8,235.2,0.5,32.724,10.62,,,,,,,
T,42.704702000,-112.938891000,4400.9,236.9,0.1,32.846,645.31,,,,,,,
T,42.703480000,-112.941818000,4403.2,238.3,0.4,33.017,904.09,,,,,,,
T,42.702943000,-112.943134000,4394.3,239.5,0.1,33.094,404.28,,,,,,,
T,42.702795000,-112.943447000,4390.7,240.5,-0.6,33.113,99.94,,,,,,,
T,42.701924000,-112.945512000,4384.3,240.4,-0.6,33.234,639.45,,,,,,,
T,42.701653000,-112.946166000,4387.3,240.3,-0.2,33.272,201.65,,,,,,,
T,42.701372000,-112.946904000,4393.7,240.6,-0.2,33.314,223.26,,,,,,,
T,42.700857000,-112.948154000,4391.8,240.5,0.1,33.387,384.89,,,,,,,
T,42.700727000,-112.948471000,4388.2,240.7,0.0,33.405,97.50,,,,,,,
T,42.700281000,-112.949519000,4385.8,240.8,-0.7,33.467,325.25,,,,,,,
T,42.700066000,-112.950024000,4387.4,240.8,-0.8,33.497,156.75,,,,,,,
T,42.699720000,-112.950851000,4385.6,240.3,-0.8,33.545,255.59,,,,,,,
T,42.699257000,-112.951959000,4382.0,240.2,-0.2,33.610,342.33,,,,,,,
T,42.698849000,-112.952899000,4377.0,240.0,-0.3,33.666,293.20,,,,,,,
T,42.698078000,-112.954487000,4383.0,238.9,-0.6,33.762,511.08,,,,,,,
T,42.697767000,-112.955120000,4383.1,238.5,-0.3,33.801,204.46,,,,,,,
T,42.696852000,-112.956777000,4374.7,236.6,-0.2,33.906,556.45,,,,,,,
T,42.696558000,-112.957288000,4376.0,235.4,-0.9,33.939,174.22,,,,,,,
T,42.695776000,-112.958588000,4372.6,233.7,-1.1,34.025,450.97,,,,,,,
T,42.695211000,-112.959440000,4367.8,231.8,-0.8,34.083,308.01,,,,,,,
T,42.694840000,-112.959981000,4363.9,230.7,-0.9,34.121,198.59,,,,,,,
T,42.694613000,-112.960296000,4364.6,229.1,-1.7,34.143,118.39,,,,,,,
T,42.693715000,-112.961584000,4362.1,228.0,-1.8,34.233,476.47,,,,,,,
T,42.693020000,-112.962564000,4347.4,226.7,-1.5,34.303,365.48,,,,,,,
T,42.692707000,-112.962992000,4344.4,226.2,-1.8,34.333,162.03,,,,,,,
T,42.692402000,-112.963417000,4344.8,226.0,-2.3,34.364,159.41,,,,,,,
T,42.692100000,-112.963852000,4341.3,226.1,-0.4,34.394,160.60,,,,,,,
T,42.691652000,-112.964489000,4337.0,226.0,-0.9,34.439,236.62,,,,,,,
T,42.691197000,-112.965130000,4343.9,226.0,-1.7,34.484,239.16,,,,,,,
T,42.690829000,-112.965665000,4335.6,226.3,-1.4,34.521,196.67,,,,,,,
T,42.690149000,-112.966600000,4325.1,226.1,-1.3,34.588,353.01,,,,,,,
T,42.689799000,-112.967120000,4323.9,226.2,-2.3,34.624,189.26,,,,,,,
T,42.689670000,-112.967325000,4323.4,226.4,-1.2,34.638,72.45,,,,,,,
T,42.689487000,-112.967617000,4322.6,226.9,-0.1,34.657,103.01,,,,,,,
T,42.688842000,-112.968480000,4323.2,226.2,0.1,34.720,330.30,,,,,,,
T,42.688257000,-112.969299000,4324.3,226.4,0.7,34.778,306.51,,,,,,,
T,42.687851000,-112.969880000,4324.9,226.2,1.5,34.819,215.17,,,,,,,
T,42.687371000,-112.970567000,4332.3,226.0,0.7,34.867,254.41,,,,,,,
T,42.686833000,-112.971288000,4343.1,225.5,-0.1,34.919,275.73,,,,,,,
T,42.686200000,-112.972180000,4333.3,225.8,-0.1,34.982,332.79,,,,,,,
T,42.685545000,-112.973168000,4323.2,226.4,-0.5,35.050,357.15,,,,,,,
T,42.684940000,-112.974018000,4323.2,226.3,-1.1,35.110,317.58,,,,,,,
T,42.683586000,-112.975955000,4323.2,226.3,-0.9,35.246,717.49,,,,,,,
T,42.682901000,-112.976919000,4319.3,226.5,-0.8,35.314,359.89,,,,,,,
T,42.682602000,-112.977340000,4315.6,226.5,-1.1,35.344,157.13,,,,,,,
T,42.680852000,-112.979828000,4303.2,226.2,-1.5,35.519,924.33,,,,,,,
T,42.679583000,-112.981562000,4292.0,226.0,-1.5,35.643,656.75,,,,,,,
T,42.678826000,-112.982529000,4285.8,225.4,-1.3,35.715,379.13,,,,,,,
T,42.678596000,-112.982810000,4284.8,225.2,-1.7,35.736,112.86,,,,,,,
T,42.677541000,-112.984104000,4282.3,224.5,-1.7,35.835,518.58,,,,,,,
T,42.676620000,-112.985196000,4268.0,223.0,-1.7,35.919,445.99,,,,,,,
T,42.676371000,-112.985491000,4264.5,222.0,-1.4,35.942,120.54,,,,,,,
T,42.676130000,-112.985763000,4263.7,221.4,-1.0,35.963,114.30,,,,,,,
T,42.675587000,-112.986433000,4264.1,221.5,-1.7,36.014,267.64,,,,,,,
T,42.674860000,-112.987226000,4269.5,220.6,-1.2,36.079,340.12,,,,,,,
T,42.674009000,-112.988136000,4247.5,219.6,-0.7,36.153,395.08,,,,,,,
T,42.673154000,-112.989065000,4246.3,219.2,-0.9,36.229,399.40,,,,,,,
T,42.672236000,-112.990248000,4250.1,220.3,-1.3,36.316,461.69,,,,,,,
T,42.671722000,-112.990879000,4248.1,220.2,-0.1,36.364,252.77,,,,,,,
T,42.671268000,-112.991436000,4247.4,220.8,-0.0,36.407,223.20,,,,,,,
T,42.670976000,-112.991811000,4246.3,221.7,-0.7,36.434,146.62,,,,,,,
T,42.670763000,-112.992120000,4245.8,223.2,-1.1,36.456,113.72,,,,,,,
T,42.670556000,-112.992467000,4243.8,224.2,-2.2,36.479,120.00,,,,,,,
T,42.670359000,-112.992824000,4240.2,226.4,-2.6,36.501,119.89,,,,,,,
T,42.670132000,-112.993323000,4233.0,230.7,-3.0,36.531,157.66,,,,,,,
T,42.669898000,-112.993844000,4228.9,234.2,-3.2,36.562,164.04,,,,,,,
T,42.669846000,-112.993972000,4227.9,236.0,0.1,36.570,39.30,,,,,,,
T,42.669745000,-112.994124000,4226.5,236.4,2.6,36.580,55.01,,,,,,,
T,42.669388000,-112.993539000,4241.0,208.4,4.1,36.619,204.17,,,,,,,
T,42.668882000,-112.992666000,4253.0,158.9,4.2,36.675,298.56,,,,,,,
T,42.668696000,-112.992323000,4257.7,137.1,4.6,36.697,114.48,,,,,,,
T,42.668375000,-112.991733000,4264.7,131.8,3.9,36.734,197.15,,,,,,,
T,42.668277000,-112.991555000,4266.5,127.9,3.9,36.746,59.73,,,,,,,
T,42.667788000,-112.990799000,4277.7,128.5,3.9,36.797,270.38,,,,,,,
T,42.667615000,-112.990612000,4280.9,130.0,5.1,36.812,80.65,,,,,,,
T,42.667435000,-112.990448000,4284.5,132.4,7.6,36.827,79.05,,,,,,,
T,42.667166000,-112.990240000,4295.4,137.8,12.2,36.849,112.88,,,,,,,
T,42.666796000,-112.990078000,4318.4,143.7,14.1,36.875,141.71,,,,,,,
T,42.666484000,-112.990009000,4342.3,156.0,15.0,36.897,115.21,,,,,,,
T,42.666140000,-112.989986000,4361.6,162.7,15.4,36.921,125.53,,,,,,,
T,42.666009000,-112.989997000,4365.8,166.9,10.4,36.930,47.84,,,,,,,
T,42.665755000,-112.990054000,4376.1,174.5,4.0,36.948,93.83,,,,,,,
T,42.664975000,-112.990406000,4389.6,187.5,1.8,37.005,299.63,,,,,,,
T,42.663607000,-112.991100000,4386.1,195.6,0.4,37.105,532.37,,,,,,,
T,42.663193000,-112.991292000,4381.8,198.0,0.2,37.136,159.48,,,,,,,
T,42.661971000,-112.991886000,4371.6,199.0,-0.5,37.225,473.16,,,,,,,
T,42.661142000,-112.992288000,4379.3,199.6,-0.4,37.286,320.90,,,,,,,
T,42.660774000,-112.992448000,4381.0,199.7,-0.1,37.313,140.86,,,,,,,
T,42.660442000,-112.992610000,4380.7,199.3,1.3,37.337,128.61,,,,,,,
T,42.660314000,-112.992675000,4380.6,199.5,0.3,37.346,49.82,,,,,,,
T,42.660134000,-112.992788000,4380.5,199.9,-0.2,37.360,72.30,,,,,,,
T,42.659886000,-112.992962000,4380.6,201.5,-0.5,37.379,101.78,,,,,,,
T,42.659551000,-112.993299000,4380.0,207.1,-0.8,37.408,152.07,,,,,,,
T,42.659130000,-112.993883000,4377.8,215.5,-1.2,37.450,219.59,,,,,,,
T,42.658960000,-112.994209000,4375.1,219.8,-1.5,37.470,107.37,,,,,,,
T,42.658820000,-112.994501000,4372.7,223.8,-1.9,37.488,93.66,,,,,,,
T,42.658651000,-112.995033000,4369.8,231.0,-1.0,37.517,155.80,,,,,,,
T,42.658392000,-112.995855000,4364.4,238.3,-0.1,37.563,240.42,,,,,,,
T,42.657878000,-112.997566000,4366.9,245.2,0.1,37.657,496.92,,,,,,,
T,42.657646000,-112.998564000,4373.5,247.7,0.3,37.710,281.47,,,,,,,
T,42.657534000,-112.999009000,4373.7,248.8,0.3,37.734,126.47,,,,,,,
T,42.657470000,-112.999343000,4373.9,249.6,-0.4,37.752,92.83,,,,,,,
T,42.657314000,-112.999845000,4368.0,249.8,-2.7,37.780,146.52,,,,,,,
T,42.657167000,-113.000222000,4363.9,250.0,-3.6,37.801,114.70,,,,,,,
T,42.656939000,-113.000647000,4356.9,245.2,-4.2,37.828,141.34,,,,,,,
T,42.656704000,-113.001129000,4350.4,242.0,-2.3,37.858,155.39,,,,,,,
T,42.656558000,-113.001336000,4347.5,238.1,-1.9,37.872,77.02,,,,,,,
T,42.655474000,-113.003131000,4342.1,232.7,-1.3,37.990,623.90,,,,,,,
T,42.654815000,-113.004062000,4339.0,230.2,-0.1,38.056,347.00,,,,,,,
T,42.654694000,-113.004203000,4340.6,229.4,0.5,38.067,58.17,,,,,,,
T,42.654383000,-113.004665000,4348.8,228.3,2.2,38.099,168.21,,,,,,,
T,42.654244000,-113.004895000,4353.8,228.5,4.2,38.114,79.97,,,,,,,
T,42.654135000,-113.005045000,4357.4,226.4,3.3,38.125,56.63,,,,,,,
T,42.653833000,-113.005735000,4363.3,231.4,1.7,38.166,215.80,,,,,,,
T,42.653714000,-113.006110000,4361.5,235.1,-0.6,38.186,109.81,,,,,,,
T,42.653603000,-113.006516000,4358.5,240.2,-1.2,38.208,116.47,,,,,,,
T,42.653339000,-113.007381000,4349.6,243.7,-2.1,38.256,251.81,,,,,,,
T,42.652950000,-113.008738000,4344.1,246.4,-2.2,38.330,391.63,,,,,,,
T,42.652872000,-113.009029000,4343.8,248.4,-2.5,38.346,83.29,,,,,,,
T,42.652753000,-113.009533000,4339.6,249.1,-2.5,38.373,142.36,,,,,,,
T,42.652662000,-113.010084000,4332.5,250.3,-4.1,38.402,151.90,,,,,,,
T,42.652633000,-113.010309000,4329.0,251.8,-4.9,38.413,61.45,,,,,,,
T,42.652628000,-113.010778000,4320.9,257.9,-5.7,38.437,126.19,,,,,,,
T,42.652671000,-113.011376000,4312.3,263.4,-8.7,38.468,161.64,,,,,,,
T,42.652804000,-113.012124000,4299.5,271.5,-8.3,38.507,206.99,,,,,,,
T,42.652959000,-113.012826000,4267.0,278.4,-7.3,38.545,197.12,,,,,,,
T,42.653088000,-113.013425000,4257.4,281.2,-6.8,38.576,167.86,,,,,,,
T,42.653269000,-113.014167000,4252.3,284.4,-6.1,38.616,210.23,,,,,,,
T,42.653385000,-113.014958000,4244.7,285.2,-3.2,38.657,216.96,,,,,,,
T,42.653409000,-113.015602000,4240.6,283.3,-2.4,38.690,173.47,,,,,,,
T,42.653395000,-113.015927000,4239.9,280.8,-2.5,38.707,87.58,,,,,,,
T,42.653346000,-113.016266000,4238.4,277.0,-2.5,38.724,92.93,,,,,,,
T,42.653276000,-113.016647000,4235.6,270.2,-4.1,38.744,105.62,,,,,,,
T,42.653203000,-113.016985000,4230.7,263.0,-3.4,38.762,94.74,,,,,,,
